"","X1","X2","lake","year"
"54",0.631369287770428,-0.29111257696706,"burnt",1866.41878720072
"55",-0.30335289405554,0.361413813145336,"smoke",2018.72446718069
"56",-0.30539473457451,0.128674519600738,"smoke",2013.49635476518
"57",-0.31530183051599,0.88044287447934,"smoke",2008.22811257927
"58",-0.471082304054291,-0.0837767303417901,"smoke",2002.91243063353
"59",-0.347494067150383,0.0841448545943826,"smoke",1997.56344814645
"60",-0.437551279086581,-0.421695089862862,"smoke",1992.17680368553
"61",-0.064568706187039,0.200393054305869,"smoke",1986.75250432537
"62",-0.203432038623997,-0.292366848051492,"smoke",1981.3079883991
"63",-0.246064298508759,-0.528248842583475,"smoke",1975.84055651246
"64",-0.448297910778442,-0.37015016465023,"smoke",1970.34181805419
"65",-0.160602354509463,-0.111248239537837,"smoke",1964.82067453192
"66",-0.0331200430954073,0.0239499122503088,"smoke",1959.28602745332
"67",0.185285098250667,0.310980531143899,"smoke",1953.95330078796
"68",0.34979720630137,0.202753561501352,"smoke",1942.92706785226
"69",0.633795045826924,0.0336199481148754,"smoke",1918.94767786681
"70",0.875187006422451,-0.0296127433186875,"smoke",1901.95583078053
"71",0.650912219854415,-0.211014336400201,"smoke",1896.5259477088
"72",0.641285884484575,-0.178260074389525,"smoke",1885.16810372517
"73",-0.51529559303582,0.732414209299341,"elbow",2018.30048530253
"74",-0.636392335639788,0.608764666487057,"elbow",2015.61921617665
"75",-0.399533681907698,0.532654365640757,"elbow",2012.70722993108
"76",-0.487735413394294,-0.0637689987728747,"elbow",2006.20709609546
"77",-0.391038332825409,-0.149098721658802,"elbow",1998.77142276648
"78",-0.362829855946422,-0.253201044713144,"elbow",1990.34728848064
"79",-0.439047784013458,-0.451553891910453,"elbow",1980.8800528962
"80",-0.389346109220029,-0.418159921290183,"elbow",1975.76540047187
"81",-0.0636206412202192,-0.154176297380977,"elbow",1970.24258384513
"82",-0.0460391263160935,-0.153658382684091,"elbow",1964.31228902271
"83",-0.100292448966676,-0.164145038946398,"elbow",1958.19714843872
"84",-0.0597633072673754,-0.0697722495873135,"elbow",1952.11979452725
"85",0.0312948732712337,-0.181690255864054,"elbow",1945.98673870973
"86",0.221766425237492,-0.124824651541167,"elbow",1933.42356919473
"87",0.225398909123893,-0.135650755472037,"elbow",1921.4706677731
"88",0.195763277441889,-0.179210631617092,"elbow",1908.9748368605
"89",0.523180393982484,0.0538624218471599,"elbow",1895.14744354127
"90",0.561751251716924,0.19798898848366,"elbow",1872.41189691744
"91",0.963684668730778,0.337848188043064,"elbow",1864.18012770037
"92",0.742028497413186,0.0530351397850224,"elbow",1846.8614390917
"93",0.426066332835401,-0.0176571381474768,"elbow",1828.35028206991
"94",-0.921332931461366,-0.182591458664382,"etwin",2017.9476323635
"95",-0.630509658704434,0.159842922558201,"etwin",2013.32412091262
"96",-0.419310289206573,0.0892949090582322,"etwin",2012.12841986823
"97",-0.42191163698918,0.75092534106523,"etwin",2008.05318274791
"98",-0.283060267284568,0.622789425540965,"etwin",2003.17313182882
"99",-0.537223074973484,-0.0271223957367612,"etwin",2001.3514644965
"100",-0.523563780717477,-0.183158714779726,"etwin",1997.39490777349
"101",-0.265684845107657,-0.0178371923153181,"etwin",1992.99766995103
"102",-0.349938547499413,-0.196950271084595,"etwin",1988.15618878115
"103",0.0351648356575186,0.191486454773923,"etwin",1982.88277489639
"104",0.538306143413483,0.342232141521283,"etwin",1977.17357559163
"105",-0.12809024473889,-0.361741157431469,"etwin",1971.02473816175
"106",-0.134419277192562,-0.381612976663245,"etwin",1960.63876032325
"107",0.0741653997927268,0.0552687573609422,"etwin",1956.76591826269
"108",0.214645139607154,-0.533433641095062,"etwin",1940.91740327153
"109",0.707923172854531,0.142365626298248,"etwin",1924.08779138563
"110",0.744580500115497,0.152323748968976,"etwin",1919.70183966713
"111",0.859955955545759,0.101732683851081,"etwin",1901.89495506198
"112",0.375222484091113,-0.480494722242269,"etwin",1897.37166518548
"113",0.371904165167342,-0.460856975520362,"etwin",1883.49718567912
"114",0.69317675763048,0.217537494536109,"etwin",1878.76228876064
"115",-0.639077922717222,0.276640978816795,"flame",2014.67623246975
"116",-0.559459520895911,0.201383652810479,"flame",2009.17601095002
"117",-0.572413269369448,0.156776569870451,"flame",2003.45238186984
"118",-0.63355322869787,0.142704648549661,"flame",1997.49370167473
"119",-0.44108135328238,-0.326832178061943,"flame",1991.31043479879
"120",-0.427978336972409,-0.75335160247673,"flame",1984.90294945096
"121",-0.502841133146836,0.103851102099146,"flame",1978.25084530179
"122",-0.137294629371344,0.245847288029972,"flame",1971.33372202181
"123",0.101846152487816,-0.362822572258165,"flame",1964.21855409034
"124",0.126792071726344,-0.343897896851519,"flame",1956.85981924735
"125",-0.0612948735514987,0.237795237672658,"flame",1949.36459010076
"126",0.271891914563834,0.404650732449977,"flame",1941.47256264298
"127",0.490536511856322,-0.215209417154392,"flame",1933.19069394611
"128",0.485005768375301,-0.25200783097299,"flame",1924.29436940294
"129",0.311962906069379,0.296465012561212,"flame",1914.94977199159
"130",0.638933387021449,-0.349458601880041,"flame",1894.20058731494
"131",0.576887783035265,0.226366424813859,"flame",1873.95205150298
"132",0.971137772869207,0.311098451981568,"flame",1852.14266555697
"133",0.389078769615407,-0.210285142491979,"wtwin",2018.42262026012
"134",0.441077969592778,-0.564388165112183,"wtwin",2012.41272558974
"135",0.093673230021428,-0.0563228696021279,"wtwin",2007.40879222715
"136",-0.319652568826938,-0.412754737089175,"wtwin",2003.84527023618
"137",-0.292370002170058,-0.700729112429029,"wtwin",2002.00374529938
"138",-0.0648644452951436,-0.621060478931401,"wtwin",2000.12615817213
"139",-0.0355225804097778,-0.47013326882955,"wtwin",1998.21534418225
"140",0.464337227107309,-0.212776777109725,"wtwin",1996.27413865755
"141",0.351997443249099,0.0416256882433326,"wtwin",1994.30537692585
"142",0.387869419219129,0.117519474878866,"wtwin",1992.27133118634
"143",0.495163277103116,0.000939515880175807,"wtwin",1990.14379554302
"144",0.0812655856360487,-0.0413593308783018,"wtwin",1987.93988818097
"145",-0.0528659744165833,0.266336991223265,"wtwin",1985.67672728523
"146",0.279436591860806,0.371596673170619,"wtwin",1983.37143104087
"147",0.198059263017092,0.265890223393191,"wtwin",1981.04111763295
"148",-0.780416044292773,-0.044179958010986,"wtwin",1978.70290524653
"149",-0.877694634142662,0.16004393454587,"wtwin",1976.37391206667
"150",0.102217419208225,0.493003326824641,"wtwin",1974.07125627844
"151",0.189938510568861,0.388590233708318,"wtwin",1971.81205606689
"152",0.174315173120418,0.450390017691177,"wtwin",1957.90378935284
"153",0.133865091074971,0.222726180622284,"wtwin",1955.66457497716
"154",-0.316204851273483,0.0180521528215268,"wtwin",1947.24895667323
"155",-0.532489477969265,0.243441443511222,"wtwin",1939.28172645296
"156",-0.510214391598005,0.293833983969966,"wtwin",1932.08115753767
