"","X1","X2","lake","year"
"site409",0.189040195569905,-0.0701451115991027,"elbow",NA
"site410",0.189040195569905,-0.0701451115991027,"elbow",NA
"site411",0.189040195569905,-0.0701451115991027,"elbow",NA
"site412",0.189040195569905,-0.0701451115991027,"elbow",NA
"site413",0.189040195569905,-0.0701451115991027,"elbow",NA
"site414",0.189040195569905,-0.0701451115991027,"elbow",NA
"site415",0.189040195569905,-0.0701451115991027,"elbow",NA
"site416",0.189040195569905,-0.0701451115991027,"elbow",NA
"site417",0.189040195569905,-0.0701451115991027,"elbow",NA
"site418",0.189040195569905,-0.0701451115991027,"elbow",NA
"site419",0.189040195569905,-0.0701451115991027,"elbow",NA
"site420",0.189040195569905,-0.0701451115991027,"elbow",NA
"site421",0.189040195569905,-0.0701451115991028,"elbow",NA
"site422",0.189040195569905,-0.0701451115991028,"elbow",NA
"site423",0.189040195569905,-0.0701451115991028,"elbow",NA
"site424",0.189040195569905,-0.0701451115991028,"elbow",NA
"site425",0.189040195569905,-0.0701451115991028,"elbow",NA
"site426",0.189040195569905,-0.0701451115991028,"elbow",NA
"site427",0.189040195569905,-0.0701451115991028,"elbow",NA
"site428",0.189040195569905,-0.0701451115991028,"elbow",NA
"site429",0.189040195569905,-0.0701451115991028,"elbow",NA
"site430",0.189040195569905,-0.0701451115991029,"elbow",NA
"site431",0.189040195569905,-0.0701451115991029,"elbow",NA
"site432",0.189040195569905,-0.0701451115991029,"elbow",NA
"site433",0.0891101457241561,0.450088165142636,"finger",NA
"site434",0.0891101457241561,0.450088165142636,"finger",NA
"site435",0.0891101457241561,0.450088165142636,"finger",NA
"site436",0.0891101457241561,0.450088165142636,"finger",NA
"site437",0.0891101457241562,0.450088165142636,"finger",NA
"site438",0.0891101457241562,0.450088165142636,"finger",NA
"site439",0.0891101457241562,0.450088165142636,"finger",NA
"site440",0.0891101457241562,0.450088165142635,"finger",NA
"site441",0.0891101457241562,0.450088165142635,"finger",NA
"site442",0.0891101457241562,0.450088165142635,"finger",NA
"site443",0.0891101457241562,0.450088165142635,"finger",NA
"site444",0.0891101457241562,0.450088165142635,"finger",NA
"site445",0.0891101457241562,0.450088165142635,"finger",NA
"site446",0.0891101457241562,0.450088165142635,"finger",NA
"site447",0.0891101457241562,0.450088165142635,"finger",NA
"site448",0.0891101457241562,0.450088165142635,"finger",NA
"site449",0.0891101457241562,0.450088165142635,"finger",NA
"site450",0.0891101457241562,0.450088165142635,"finger",NA
"site451",0.0891101457241562,0.450088165142635,"finger",NA
"site452",0.0891101457241562,0.450088165142635,"finger",NA
"site453",0.0891101457241563,0.450088165142635,"finger",NA
"site454",0.0891101457241563,0.450088165142635,"finger",NA
"site455",0.0891101457241561,0.450088165142635,"finger",NA
"site456",0.0891101457241561,0.450088165142635,"finger",NA
"site457",0.0891101457241561,0.450088165142635,"finger",NA
"site458",0.0891101457241561,0.450088165142635,"finger",NA
"site459",0.0891101457241561,0.450088165142635,"finger",NA
"site460",0.0891101457241561,0.450088165142635,"finger",NA
"site461",0.0891101457241561,0.450088165142635,"finger",NA
"site462",0.0891101457241561,0.450088165142635,"finger",NA
"site463",0.0891101457241561,0.450088165142635,"finger",NA
"site464",0.0891101457241561,0.450088165142635,"finger",NA
"site465",0.089110145724156,0.450088165142635,"finger",NA
"site466",0.0891101457241561,0.450088165142636,"finger",NA
"site467",0.089110145724156,0.450088165142636,"finger",NA
"site468",0.089110145724156,0.450088165142636,"finger",NA
"site469",0.089110145724156,0.450088165142636,"finger",NA
"site470",0.089110145724156,0.450088165142636,"finger",NA
"site471",0.089110145724156,0.450088165142636,"finger",NA
"site472",0.089110145724156,0.450088165142636,"finger",NA
"site473",0.089110145724156,0.450088165142636,"finger",NA
"site474",0.0891101457241561,0.450088165142636,"finger",NA
"site475",0.0891101457241561,0.450088165142636,"finger",NA
"site476",0.0891101457241561,0.450088165142636,"finger",NA
"site477",0.0891101457241561,0.450088165142636,"finger",NA
"site478",0.089110145724156,0.450088165142636,"finger",NA
"site479",0.089110145724156,0.450088165142636,"finger",NA
"site480",0.089110145724156,0.450088165142636,"finger",NA
"site481",0.089110145724156,0.450088165142636,"finger",NA
"site482",0.089110145724156,0.450088165142636,"finger",NA
"site483",0.089110145724156,0.450088165142636,"finger",NA
"site484",0.089110145724156,0.450088165142636,"finger",NA
"site485",0.0891101457241561,0.450088165142636,"finger",NA
"site486",0.089110145724156,0.450088165142636,"finger",NA
"site487",0.0891101457241561,0.450088165142636,"finger",NA
"site488",0.0891101457241561,0.450088165142636,"finger",NA
"site489",0.089110145724156,0.450088165142636,"finger",NA
"site490",0.089110145724156,0.450088165142636,"finger",NA
"site491",0.089110145724156,0.450088165142636,"finger",NA
"site492",0.138259062699829,0.0873459648841917,"burnt",NA
"site493",0.138259062699829,0.0873459648841917,"burnt",NA
"site494",0.138259062699829,0.0873459648841917,"burnt",NA
"site495",0.138259062699829,0.0873459648841917,"burnt",NA
"site496",0.138259062699829,0.0873459648841917,"burnt",NA
"site497",0.138259062699829,0.0873459648841916,"burnt",NA
"site498",0.138259062699829,0.0873459648841916,"burnt",NA
"site499",0.138259062699829,0.0873459648841916,"burnt",NA
"site500",0.138259062699829,0.0873459648841917,"burnt",NA
"site501",0.138259062699829,0.0873459648841917,"burnt",NA
"site502",0.138259062699829,0.0873459648841917,"burnt",NA
"site503",0.138259062699829,0.0873459648841916,"burnt",NA
"site504",0.138259062699829,0.0873459648841916,"burnt",NA
"site505",0.138259062699829,0.0873459648841916,"burnt",NA
"site506",0.138259062699829,0.0873459648841916,"burnt",NA
"site507",0.138259062699829,0.0873459648841916,"burnt",NA
"site508",0.138259062699829,0.0873459648841916,"burnt",NA
"site509",0.138259062699829,0.0873459648841916,"burnt",NA
"site510",0.138259062699829,0.0873459648841916,"burnt",NA
"site511",0.138259062699829,0.0873459648841917,"burnt",NA
"site512",0.138259062699829,0.0873459648841917,"burnt",NA
"site513",0.138259062699829,0.0873459648841917,"burnt",NA
"site514",0.138259062699829,0.0873459648841917,"burnt",NA
"site515",0.138259062699829,0.0873459648841917,"burnt",NA
"site516",0.138259062699829,0.0873459648841917,"burnt",NA
"site517",0.138259062699829,0.0873459648841917,"burnt",NA
"site518",0.138259062699829,0.0873459648841917,"burnt",NA
"site519",0.138259062699829,0.0873459648841917,"burnt",NA
"site520",0.138259062699829,0.0873459648841917,"burnt",NA
"site521",0.138259062699829,0.0873459648841917,"burnt",NA
"site522",0.138259062699829,0.0873459648841917,"burnt",NA
"site523",0.138259062699829,0.0873459648841918,"burnt",NA
"site524",0.138259062699829,0.0873459648841918,"burnt",NA
"site525",0.138259062699829,0.0873459648841917,"burnt",NA
"site526",0.138259062699829,0.0873459648841917,"burnt",NA
"site527",0.138259062699829,0.0873459648841917,"burnt",NA
"site528",0.138259062699829,0.0873459648841917,"burnt",NA
"site529",0.138259062699829,0.0873459648841917,"burnt",NA
"site530",0.138259062699829,0.0873459648841917,"burnt",NA
"site531",0.138259062699829,0.0873459648841917,"burnt",NA
"site532",0.138259062699829,0.0873459648841917,"burnt",NA
"site533",0.138259062699829,0.0873459648841917,"burnt",NA
"site534",0.138259062699829,0.0873459648841917,"burnt",NA
"site535",0.138259062699829,0.0873459648841917,"burnt",NA
"site536",0.138259062699829,0.0873459648841917,"burnt",NA
"site537",0.138259062699829,0.0873459648841917,"burnt",NA
"site538",0.138259062699829,0.0873459648841917,"burnt",NA
"site539",0.138259062699829,0.0873459648841917,"burnt",NA
"site540",0.138259062699829,0.0873459648841917,"burnt",NA
"site541",0.138259062699829,0.0873459648841917,"burnt",NA
"site542",0.138259062699829,0.0873459648841917,"burnt",NA
"site543",0.138259062699829,0.0873459648841917,"burnt",NA
"site544",0.138259062699829,0.0873459648841917,"burnt",NA
"site545",0.138259062699829,0.0873459648841917,"burnt",NA
"site546",0.138259062699829,0.0873459648841917,"burnt",NA
"site547",0.138259062699829,0.0873459648841917,"burnt",NA
"site548",0.138259062699829,0.0873459648841917,"burnt",NA
"site549",0.138259062699829,0.0873459648841917,"burnt",NA
"site550",0.138259062699829,0.0873459648841917,"burnt",NA
"site551",0.138259062699829,0.0873459648841917,"burnt",NA
"site552",0.177138001353658,0.0797151376447605,"smoke",NA
"site553",0.177138001353658,0.0797151376447605,"smoke",NA
"site554",0.177138001353658,0.0797151376447605,"smoke",NA
"site555",0.177138001353658,0.0797151376447606,"smoke",NA
"site556",0.177138001353658,0.0797151376447606,"smoke",NA
"site557",0.177138001353658,0.0797151376447606,"smoke",NA
"site558",0.177138001353658,0.0797151376447605,"smoke",NA
"site559",0.177138001353658,0.0797151376447605,"smoke",NA
"site560",0.177138001353658,0.0797151376447606,"smoke",NA
"site561",0.177138001353658,0.0797151376447606,"smoke",NA
"site562",0.177138001353658,0.0797151376447606,"smoke",NA
"site563",0.177138001353658,0.0797151376447606,"smoke",NA
"site564",0.177138001353658,0.0797151376447606,"smoke",NA
"site565",0.177138001353658,0.0797151376447606,"smoke",NA
"site566",0.177138001353658,0.0797151376447606,"smoke",NA
"site567",0.177138001353659,0.0797151376447606,"smoke",NA
"site568",0.177138001353659,0.0797151376447606,"smoke",NA
"site569",0.177138001353659,0.0797151376447606,"smoke",NA
"site570",0.177138001353659,0.0797151376447606,"smoke",NA
"site571",0.177138001353659,0.0797151376447606,"smoke",NA
"site572",0.177138001353659,0.0797151376447606,"smoke",NA
"site573",0.177138001353659,0.0797151376447606,"smoke",NA
"site574",0.177138001353659,0.0797151376447606,"smoke",NA
"site575",0.177138001353659,0.0797151376447606,"smoke",NA
"site576",0.177138001353659,0.0797151376447606,"smoke",NA
"site577",0.177138001353659,0.0797151376447606,"smoke",NA
"site578",0.177138001353659,0.0797151376447606,"smoke",NA
"site579",0.177138001353659,0.0797151376447606,"smoke",NA
"site580",0.177138001353659,0.0797151376447606,"smoke",NA
"site581",0.177138001353659,0.0797151376447606,"smoke",NA
"site582",0.177138001353659,0.0797151376447606,"smoke",NA
"site583",0.177138001353659,0.0797151376447606,"smoke",NA
"site584",0.177138001353659,0.0797151376447606,"smoke",NA
"site585",0.177138001353659,0.0797151376447606,"smoke",NA
"site586",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site587",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site588",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site589",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site590",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site591",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site592",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site593",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site594",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site595",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site596",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site597",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site598",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site599",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site600",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site601",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site602",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site603",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site604",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site605",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site606",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site607",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site608",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site609",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site610",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site611",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site612",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site613",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site614",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site615",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site616",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site617",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site618",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site619",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site620",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site621",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site622",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site623",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site624",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site625",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site626",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site627",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site628",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site629",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site630",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site631",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site632",-0.827285466364276,0.123172849267357,"dunnigan",NA
"site633",-0.827285466364276,0.123172849267357,"dunnigan",NA
