"lake","year_loess","depth","dmar_loess","percent_organic","sio2_wt_percent","concentration_si_o2","flux_sio2_mg","chl_a","chl_ap","b_car","pheo_a","lutein","diato","echine","cantha","myxo","sed_a","sed_b","sed_c","presvervation_index","orgC_burial_g_cm2_yr","orgC_burial_zscore","mixing_regime","trophic_status","lake_groups","landuse_start","landuse_end","landuse_type","deriv_orgC"
"wtwin",1971.81205606689,29,0.0278088205546797,44.7115384615382,23.9997233423197,239.997233423197,4.75194522177931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0124337514980058,-0.467748135161483,"dimictic","oligotrophic","B",1918,1929,"logging",-0.000197051908674559
"wtwin",1969.54759493691,30,0.0280826185469797,44.8979591836734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126085226129296,-0.384939189209445,"dimictic","oligotrophic","B",1918,1929,"logging",-0.00771800021691849
"wtwin",1967.23239633932,31,0.0283231593033915,45.3362255965296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01284065139785,-0.274953394287007,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0100263012063862
"wtwin",1964.88843837813,32,0.0285510943791437,45.4108858057633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129653048648087,-0.215890875788995,"dimictic","oligotrophic","B",1918,1929,"logging",-0.00531807605010698
"wtwin",1962.53769915732,33,0.0287870753294647,45.3378001116694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0130514266708684,-0.175085185521472,"dimictic","oligotrophic","B",1918,1929,"logging",-0.00366360527349665
"wtwin",1960.2021567809,34,0.0290517537095828,46.170442286947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0134133231798289,-0.00361366710841686,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0154951805890681
"wtwin",1957.90378935284,35,0.0293657810747266,46.4026770775234,21.8165284445565,218.165284445565,7.81031718315124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136265085633979,0.0973964850177744,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0092755136087578
"wtwin",1955.66457497716,36,0.0297498089801244,46.7574931880107,NA,NA,NA,29.3533616352007,9.2515857986741,27.105860749203,55.9939815492834,39.9890076398737,36.5944935649003,6.82007504073219,5.29616347912987,11.0448909678742,0,2.59470633165156,0,0.524223511581601,0.0139102649073279,0.231844123909819,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0126721383629844
"wtwin",1953.50649175783,37,0.0302244889810048,46.2264150943398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0139716977365023,0.260951839066296,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0028466385644516
"wtwin",1951.40289613497,38,0.0308325423608054,45.787234042553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141173683320113,0.329972560685876,"dimictic","oligotrophic","B",1918,1929,"logging",-0.00692483830665819
"wtwin",1949.3155315643,39,0.031568271096717,45.8828911253431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0144844354574598,0.50389398794962,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0175851947765281
"wtwin",1947.24895667323,40,0.0323796977845973,46.2568170550322,24.7533361152669,247.533361152669,8.01505542572899,26.0416863632426,8.89892419236446,20.2445574358756,45.7063174412932,34.9479713988683,39.2031589901052,5.05519121564014,4.19922602977313,14.7538928332727,0,0,0,0.569761201975886,0.0149778175671935,0.737665183358146,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0238743880933439
"wtwin",1945.20773008916,41,0.0332148450203039,46.3645418326692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015399910714095,0.937658692604328,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0206784072966526
"wtwin",1943.19641043948,42,0.0340217353996944,46.068012752391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0156731374025159,1.06711723662033,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0135844488201747
"wtwin",1941.21955635162,43,0.0347483915186266,45.8725761772853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0159399823697633,1.19355203381199,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0134984655107385
"wtwin",1939.28172645296,44,0.0353428359729581,45.1630434782608,21.4588699522614,214.588699522614,7.58417320887812,28.0210553398785,6.89496043951224,35.7093529182223,63.9571810686323,31.2044429856756,42.3817395899475,5.03939946212416,4.24442735303947,18.519441808595,0,0,0,0.438122113446638,0.0159619003769175,1.20393708554433,"dimictic","oligotrophic","B",1918,1929,"logging",-0.00113105939635305
"wtwin",1937.38747937092,45,0.0357530913585467,46.0955710955709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0164805916460433,1.44970010702269,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0273824504756389
"wtwin",1935.55719822809,46,0.0360763482440727,46.4751958224542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0167665534920233,1.58519274296779,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0156239300776422
"wtwin",1933.79502520982,47,0.0364246069277503,46.4658169177286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169249911680507,1.66026268205147,"dimictic","oligotrophic","B",1918,1929,"logging",-0.00899103972111577
"wtwin",1932.08115753767,48,0.0367681045997376,46.0406750324537,21.1565752793049,211.565752793049,7.77887172841705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169282835543579,1.6618226597393,"dimictic","oligotrophic","B",1918,1929,"logging",-0.000192102713681211
"wtwin",1930.3957924332,49,0.0370770784501926,45.0819672131148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0167150763504967,1.56080216886005,"dimictic","oligotrophic","B",1918,1929,"logging",0.0126505054184233
"wtwin",1928.71912711797,50,0.0373217656692736,45.6930975470621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0170534707935471,1.72113808682474,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0201825874237754
"wtwin",1927.03135881352,51,0.0374724034471384,46.0431654676258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0172534807238622,1.81590552889632,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0118505561330772
"wtwin",1925.31268474142,52,0.0374992289739453,46.2712859659425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173513754735578,1.86228940096842,"dimictic","oligotrophic","B",1918,1929,"logging",-0.00569594615318436
"wtwin",1923.57756544846,53,0.0374275143145934,44.6428571428572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0167087117475864,1.55778653290307,"dimictic","oligotrophic","B",1918,1929,"logging",0.0370385902905323
"wtwin",1921.85175285169,54,0.0373046100093546,44.3613707165105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0165488363405983,1.48203537721523,"dimictic","oligotrophic","B",1918,1929,"logging",0.00926377564327078
"wtwin",1920.13238122807,55,0.0371338709614457,45.6327985739749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169452245385563,1.66984952988585,"dimictic","oligotrophic","B",1918,1929,"logging",-0.0230542479887764
"wtwin",1918.41658485454,56,0.0369186520740835,45.9207459207459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169533204163041,1.67368546755291,"dimictic","oligotrophic","B",1918,1929,"logging",-0.000471843738143668
"wtwin",1916.70149800805,57,0.036662308250485,46.3568559954103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169954934402708,1.69366762343612,"dimictic","oligotrophic","B",1918,1929,"logging",-0.00245894393353913
"wtwin",1914.98425496553,58,0.036368194393867,45.8457860131504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0166732845786588,1.54100065545283,"dimictic","oligotrophic","B",1918,1929,"logging",0.0187631484672719
"wtwin",1913.26199000394,59,0.0360396654074463,45.2785923753664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0163182531932835,1.37278192654203,"dimictic","oligotrophic","B",1918,1929,"logging",0.0206142140317073
"wtwin",1911.53183740022,60,0.0356800761944399,44.3783462224868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0158342277460156,1.14344404585348,"dimictic","oligotrophic","B",1918,1929,"logging",0.0279758817937345
"wtwin",1909.79093143132,61,0.0352927816580645,41.5347137637028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0146587558409257,0.5864893711687,"dimictic","oligotrophic","B",1918,1929,"logging",0.0675207004909421
"wtwin",1908.03640637418,62,0.0348811367015372,40.9564684242794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0142860817391948,0.409911281812254,"dimictic","oligotrophic","B",1918,1929,"logging",0.0212407397782261
"wtwin",1906.26539650575,63,0.0344484962280747,41.6914830256106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0143620889575059,0.445924541988719,"dimictic","oligotrophic","B",1918,1929,"logging",-0.00429174448239747
"wtwin",1904.47503610297,64,0.0339982151408939,41.5322580645164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141202264496455,0.331326775933655,"dimictic","oligotrophic","B",1918,1929,"logging",0.0135091519832984
"wtwin",1902.66245944279,65,0.0335336483432116,40.698340011448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136476382209636,0.107408005926732,"dimictic","oligotrophic","B",1918,1929,"logging",0.0260727305533663
"wtwin",1900.82480080215,66,0.0330581507382448,40.7303370786516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0134646962276559,0.0207275859799207,"dimictic","oligotrophic","B",1918,1929,"logging",0.00995516736688396
"wtwin",1898.95919445801,67,0.0325750772292104,39.9756986634261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0130221147125275,-0.188973592510571,"dimictic","oligotrophic","B",1918,1929,"logging",0.0237231995119724
"wtwin",1897.0627746873,68,0.0320877827193251,40.3508771929824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129477017990259,-0.224231449250626,"dimictic","oligotrophic","B",1918,1929,"logging",0.00392386298913762
"wtwin",1895.13267576697,69,0.0315996221118058,40.6976744186049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128603113245722,-0.265638251964625,"dimictic","oligotrophic","B",1918,1929,"logging",0.00452777179103104
"wtwin",1893.16603197397,70,0.0311139503098695,40.8032596041909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012695505918055,-0.343725308895223,"dimictic","oligotrophic","B",1918,1929,"logging",0.00838003339007269
"wtwin",1891.15997758524,71,0.0306341222167329,40.5610753945061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0124255294087742,-0.47164387355674,"dimictic","oligotrophic","B",1918,1929,"logging",0.0134580852242885
"wtwin",1889.11164687772,72,0.030163492735613,40.4494382022471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122009633537311,-0.57804634356916,"dimictic","oligotrophic","B",1918,1929,"logging",0.0109633690604082
"wtwin",1887.0283361969,73,0.0296931358620124,40.5813953488372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0120498888556306,-0.649627508187699,"dimictic","oligotrophic","B",1918,1929,"logging",0.00725165475756123
"wtwin",1884.91955324314,74,0.029211760693005,41.0358565737051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119872962206355,-0.679284755213693,"dimictic","oligotrophic","B",1918,1929,"logging",0.00296818764034061
"wtwin",1882.78574932579,75,0.0287191747841647,41.6714042069357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119676834092056,-0.688577573665821,"dimictic","oligotrophic","B",1918,1929,"logging",0.000919147784405035
"wtwin",1880.62737575417,76,0.0282151856910651,40.8909194745861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0115374488605384,-0.892428590481737,"dimictic","oligotrophic","B",1918,1929,"logging",0.0199332754220279
"wtwin",1878.44488383761,77,0.02769960096928,40.2669632925472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011153788154482,-1.07421228331665,"dimictic","oligotrophic","B",1918,1929,"logging",0.0175790207122982
"wtwin",1876.23872488542,78,0.0271722281743833,39.9999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108688912697533,-1.20920032604718,"dimictic","oligotrophic","B",1918,1929,"logging",0.0129137061699908
"wtwin",1874.00935020693,79,0.0266328748619486,40.1234567901236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0106860300372016,-1.29584248044258,"dimictic","oligotrophic","B",1918,1929,"logging",0.008202355320349
"wtwin",1871.75721111148,80,0.0260813485875498,39.6938217605251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103526840210832,-1.45378638464034,"dimictic","oligotrophic","B",1918,1929,"logging",0.0148013067572888
"wtwin",1869.48275890839,81,0.0255174569067606,39.5228215767635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0100852189641865,-1.58051498879364,"dimictic","oligotrophic","B",1918,1929,"logging",0.0117595373749057
"etwin",NA,73,NA,64.8648648648648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","B",1918,1929,"logging",NA
"etwin",NA,75,NA,65.4223968565812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","B",1918,1929,"logging",NA
"etwin",NA,76,NA,65.2343749999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","B",1918,1929,"logging",NA
"etwin",NA,77,NA,64.2714570858283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","B",1918,1929,"logging",NA
"etwin",NA,78,NA,64.8429584599798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","B",1918,1929,"logging",NA
"etwin",NA,79,NA,64.7357723577239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","B",1918,1929,"logging",NA
"etwin",NA,80,NA,64.9224806201551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","B",1918,1929,"logging",NA
"etwin",NA,81,NA,65.4150197628458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","B",1918,1929,"logging",NA
"etwin",NA,82,NA,65.283018867925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","B",1918,1929,"logging",NA
"etwin",NA,83,NA,66.1778185151243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","B",1918,1929,"logging",NA
"etwin",NA,84,NA,65.6333038086803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","B",1918,1929,"logging",NA
"etwin",NA,85,NA,65.5656482246079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","B",1918,1929,"logging",NA
"etwin",NA,86,NA,65.3995345228862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","B",1918,1929,"logging",NA
"wtwin",NA,83,NA,38.6734693877552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","oligotrophic","B",1918,1929,"logging",NA
"wtwin",NA,84,NA,38.5982230997037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","oligotrophic","B",1918,1929,"logging",NA
"wtwin",NA,85,NA,38.4883142715068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","oligotrophic","B",1918,1929,"logging",NA
"wtwin",NA,86,NA,38.6272545090183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","oligotrophic","B",1918,1929,"logging",NA
"wtwin",NA,87,NA,38.4429400386848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","oligotrophic","B",1918,1929,"logging",NA
"flame",NA,27,NA,38.0276816608996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,28,NA,38.1151832460732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,29,NA,37.6870748299318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,30,NA,37.8350156630699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,32,NA,37.7123050259967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,33,NA,38.029146426093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,34,NA,38.0903490759756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,35,NA,37.7544097693351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,36,NA,38.5605810498513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,37,NA,38.8385364216179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,38,NA,38.9623955431756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,39,NA,39.0744606819763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,40,NA,39.1649413388545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,41,NA,38.9610389610392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,42,NA,39.1568296795954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,43,NA,39.0378006872853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,44,NA,38.9280677009874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,45,NA,38.8372093023256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,46,NA,38.607167004733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,47,NA,38.5538153948683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,48,NA,38.8196721311477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,49,NA,38.821954484605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,50,NA,37.6506024096385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,51,NA,36.6255144032923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,52,NA,36.3193174893359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,53,NA,36.1195851128738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,54,NA,36.7629716981132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,55,NA,36.7042339323788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,56,NA,36.7405978784957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,57,NA,37.0487650411653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,58,NA,37.5158027812897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,59,NA,37.6829648084707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,60,NA,37.7584656877435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,61,NA,38.1047239612976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,62,NA,38.0011621150494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,63,NA,38.0994152046784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,64,NA,38.2048331415419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,65,NA,37.7557160048134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,66,NA,37.7166766288107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,67,NA,37.701920146297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,68,NA,38.920885116702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,69,NA,38.9643195453111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,70,NA,38.2588392261507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,71,NA,38.0383527192708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,72,NA,38.0273494326447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"flame",NA,73,NA,38.1864623243934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
