"","lake","year_loess","depth","percent_organic","percent_ca_co3","percent_inorg","ex_p","bd_p","na_oh_p","pers_p","labile_o_p","mineral_p","tp_results_mg_p_g","recalcitrant_o_p","concentration_si_o2","ast_formosa","aul_ambigua","aul_granulata","aul_subarctica","fra_crotonensis","lin_comta","nav_cryptocephala","nit_perminuta","pse_elliptica","sel_nigri","sel_saugerresii","sta_construens","sta_pinnata","sta_venter","tab_fenestrata","tab_flocculosa","chl_c1","chl_c2","fuco","sed_a","sed_b","sed_c","diadino","sudan","myxo","allo","diato","lutein","cantha","chl_b","chl_a","chl_ap","echine","phaeo_b","pheo_a","b_car","perc_TOC","perc_TN","TOC_TN_ratio"
"170","finger",1974.0157695542,10,16.3939844653777,2.55547843331685,81.0505371013055,0.000110722322746776,0.00205687586120201,0.00207017045771669,0.00759063009065411,0.00552045963293741,0.0141069591089555,0.0276653360260445,0.00380014864248611,117.43,2.25,13,3,0,0,0,0.25,0,1.5,9.25,8.25,2.25,5.5,16.75,0,5.25,0,0,1.13805063692926,0,0.383703872858463,0.720295972686227,0,1882.691235,1.43526947050981,3.46445919555599,1.9481870964619,2.78498262041653,1.14586888407531,0.945556299533076,2.39087603155539,1.25402695353031,0.844703009460724,6.8801038113887,6.7533733106815,0.441419716030193,8.82,0.79,11.1645569620253
"171","finger",1964.85023664187,11,16.1331832073348,2.67013028792017,81.196686504745,0.000111157709214024,0.00152374440964841,0.00154187359465379,0.00557993730068922,0.00403806370603543,0.0112703349471169,0.0232706150697611,0.00478544070309248,110.19,4.25,15.25,4.25,0,0,0,0,0,0.5,6.5,4.25,2.75,5.75,17,0,5,0,0,1.13805063692926,0,0.383703872858463,0.720295972686227,0,1882.691235,1.43526947050981,3.46445919555599,1.9481870964619,2.78498262041653,1.14586888407531,0.945556299533076,2.39087603155539,1.25402695353031,0.844703009460724,6.8801038113887,6.7533733106815,0.441419716030193,8.82,0.79,11.1645569620253
"172","finger",1954.99299152467,12,15.8693296175879,2.53488156061313,81.595788821799,0.000115131887995975,0.00158363873592215,0.00150552176510436,0.00540252549806843,0.00389700373296407,0.0122203423134777,0.0228753858889651,0.00355374745350088,98.67,0.75,12.25,5.25,0,0,0,0.25,0,2.75,7.25,6,4.25,7.25,15.75,0,5.5,0,0,0.997618309863985,0,0.246361271075482,0.432381538310206,0,1517.426919,2.04162852944318,3.59541593362663,2.63582809346065,3.49378522592257,2.63662507574331,0.855418669053253,2.12841547125248,1.25259427900929,1.2794692859046,1.66390676134924,5.92944675267992,0.457546789153423,8.82,0.79,11.1645569620253
"173","finger",1944.89455036725,13,15.9175449473032,2.60812151270911,81.4743335399877,0.000102823912454482,0.00154420741559958,0.0015508110985897,0.00246121366725167,0.000910402568661971,0.0119738341978044,0.022926171117726,0.00684409192461583,108.17,3.75,12.75,4.25,0,0,0,0.25,0,2.5,4.25,5.75,2.5,6.25,17,0,3.75,0,0,0.997618309863985,0,0.246361271075482,0.432381538310206,0,1517.426919,2.04162852944318,3.59541593362663,2.63582809346065,3.49378522592257,2.63662507574331,0.855418669053253,2.12841547125248,1.25259427900929,1.2794692859046,1.66390676134924,5.92944675267992,0.457546789153423,8.59,0.77,11.1558441558442
"174","finger",1935.09150345991,14,16.0233738274642,2.69257265877312,81.2840535137627,0.000104620577227509,0.00156112277624558,0.00157943866389554,0.0054993335669546,0.00391989490305907,0.0126332304033258,0.0246706758651009,0.00487236854134739,119.77,2,15.25,5.75,0,0,0,0.25,0,2,6,5.25,1.5,9,18,0,4.25,0,0,0.666146472678802,0.179231487321931,0.0469637867946877,0.54117874402052,0,1999.9314,1.19066561864714,2.75356077720211,1.98590927266061,2.64745511650729,2.19871150572798,0.635285204453627,1.47714613044568,0.925568429418159,0.706020232949262,6.15081835058946,6.54721912333224,0.278384420723322,8.59,0.77,11.1558441558442
"175","finger",1925.33483570131,15,15.7694647201946,2.55894160583929,81.6715936739661,0.000106503761312316,0.00127643756481146,0.00162261572293821,0.00532774415392018,0.00370512843098197,0.0132704232941077,0.0244742531989579,0.00449314442480623,112.77,2.5,14.25,7.75,0,0,0,0.25,0,0.5,7,5.75,1.5,7.5,17,0,4.5,0,0,0.666146472678802,0.179231487321931,0.0469637867946877,0.54117874402052,0,1999.9314,1.19066561864714,2.75356077720211,1.98590927266061,2.64745511650729,2.19871150572798,0.635285204453627,1.47714613044568,0.925568429418159,0.706020232949262,6.15081835058946,6.54721912333224,0.278384420723322,8.59,0.77,11.1558441558442
"176","finger",1915.96266664365,16,15.6486847971466,2.60213999108331,81.7491752117701,0.000104167046573934,0.00138277956131848,0.00162600516028462,0.00538304972938047,0.00375704456909585,0.0143280316017121,0.0249297469778775,0.00373171903889249,114.21,3,12.75,8,0,0,0,0.25,0,2,7.5,6,3,7,18,0,4.25,0,0,0.771702956027887,0.240496780874973,0.0544023469428082,0.676587384791665,0,1981.843506,1.3891479020067,3.27561520587967,2.842331284848,3.79128275595175,2.64151071152394,1.06645818062626,2.17451740191585,1.4467385093088,1.12661796629824,8.84022086567597,6.98335927828471,0.536833598113373,8.59,0.77,11.1558441558442
"177","finger",1906.49877057153,17,15.4917061611375,2.660633886256,81.8476599526065,0.000111943031817535,0.00143230458825525,0.00171227264151243,0.00523111312655833,0.0035188404850459,0.0141291484347154,0.0253398523297841,0.00443534314843761,118.83,1.75,14.75,8.75,0,0,0,0.25,0,0.75,5.5,5,3.5,9,20.25,0,3.75,0,0,0.771702956027887,0.240496780874973,0.0544023469428082,0.676587384791665,0,1981.843506,1.3891479020067,3.27561520587967,2.842331284848,3.79128275595175,2.64151071152394,1.06645818062626,2.17451740191585,1.4467385093088,1.12661796629824,8.84022086567597,6.98335927828471,0.536833598113373,8.23,0.72,11.4305555555556
"178","finger",1896.67008781538,18,15.4022330375035,2.60406527340424,81.9937016890922,0.0001123642684537,0.00134267656238624,0.00156892692408264,0.00508559964335798,0.00351667271927535,0.0143541222442085,0.0279832850843818,0.00708852236597543,118.07,1.75,15.75,8.5,0,0,0,0,0,0.5,7.75,6.25,3,8,17,0,4.5,0,0,0.787408347570067,0,0.278841137501672,0.656048508109989,0,1814.915151,1.22727192401723,2.9701889834207,2.74311365844639,3.40482527709923,1.58095242905897,0.845433847770018,1.97522415785271,1.07339505085184,0.868089138329909,5.62414866230171,4.73203808997812,0.372119735031106,8.23,0.72,11.4305555555556
"179","finger",1886.6961619118,19,15.2015469284545,2.60446229361916,82.1939907779263,0.0001123642684537,0.00134267656238624,0.00156892692408264,0.00508559964335798,0.00351667271927535,0.0143541222442085,0.0279832850843818,0.00708852236597543,118.07,1.75,15.75,8.5,0,0,0,0,0,0.5,7.75,6.25,3,8,17,0,4.5,0,0,0.787408347570067,0,0.278841137501672,0.656048508109989,0,1814.915151,1.22727192401723,2.9701889834207,2.74311365844639,3.40482527709923,1.58095242905897,0.845433847770018,1.97522415785271,1.07339505085184,0.868089138329909,5.62414866230171,4.73203808997812,0.372119735031106,8.23,0.72,11.4305555555556
"180","finger",1876.48563487879,20,15.2148148148149,2.59404444444438,82.1911407407407,0.000104566555207732,0.00126280181732337,0.00139106471031845,0.00444366230053408,0.00305259759021563,0.0134618757073766,0.0259170973015134,0.00664419092107155,119.7,4,16,6,0,0,0,0,0,1.75,6.5,5.75,3.25,6.75,17.5,0,5.5,0,0,0.902052411663318,0,0,0.44977615347554,0,1734.547851,1.6014748553597,3.21585587238158,2.91117561801759,3.78418272377316,2.01161768617206,0.734405629980055,1.95403310383085,1.14060379475146,1.17141564072106,5.90614497569588,5.44513934582532,0.599669713530643,8.23,0.72,11.4305555555556
"181","finger",1866.00111491675,21,15.1911615060328,2.51234191016138,82.2964965838058,0.000104566555207732,0.00126280181732337,0.00139106471031845,0.00444366230053408,0.00305259759021563,0.0134618757073766,0.0259170973015134,0.00664419092107155,119.7,3,16.25,7,0,0,0,0.25,0,1,7.25,4.75,2.5,8.75,18.25,0,5.5,0,0,0.902052411663318,0,0,0.44977615347554,0,1734.547851,1.6014748553597,3.21585587238158,2.91117561801759,3.78418272377316,2.01161768617206,0.734405629980055,1.95403310383085,1.14060379475146,1.17141564072106,5.90614497569588,5.44513934582532,0.599669713530643,8.23,0.72,11.4305555555556
"182","finger",1855.27850884305,22,15.0893355667226,2.44413735343378,82.4665270798437,7.6462245770408e-05,0.00103467856800609,0.00119845716770103,0.00383686749582094,0.00263841032811992,0.0121574830457656,0.0217484030803491,0.00464291172498607,127.1,3,16.25,7,0,0,0,0.25,0,1,7.25,4.75,2.5,8.75,18.25,0,5.5,0,0,3.1516486282604,0,1.06127617994514,2.68410740662733,0,3148.431372,1.14737634867486,4.43669708727367,3.53283497313527,3.95070423032966,2.43098229496752,1.70077546756319,2.12949305162766,1.42204538081817,0.823726982170532,5.80874333310607,3.49826743924251,0.27461238676394,8.29,0.72,11.5138888888889
"183","flame",2014.67623246975,2,46.0693641618496,9.59549132948075,44.3351445086696,2.46517421833712e-05,0.00280953130268334,0.00729452257220123,0.0182468284677588,0.0109523058955575,0.000896094193885986,0.0281334346265337,0.00615632892002221,315.877480963254,27.25,37.25,0.25,0,0,0,0,0,1,0.25,0.25,0.25,0,4.75,0.25,14.75,0,0,4.18026552963094,0,2.24547759633429,1.28260017565214,0,1839.788199,3.61726092941649,15.8689161639385,11.9718401798414,13.2432197518711,3.62365340833139,9.24860772596115,19.3115769723209,3.13354879731446,1.88206228091659,31.2777350219062,32.8409141566363,10.8975363421706,21.44,1.64,13.0731707317073
"184","flame",2009.17601095002,3,39.9734982332158,8.23621908127163,51.7902826855126,1.32791377752564e-05,0.00349579279340331,0.00782798959387753,0.0185319993348798,0.0107040097410023,0.000219984786848637,0.0270708638953037,0.00480980784239665,342.320979746765,29,35.5,0,0,0,0,0,0,0.75,0.25,0,0,0,4.25,0.25,16.5,0,0,2.22654531445927,2.1304659701352,0.879824854731211,0,0,1548.640836,7.07714087740409,28.8441798443852,18.6859441503453,20.4412640499144,6.38213616568827,12.1864344043134,21.5124123954834,3.74092964477487,1.99263697177934,35.2100332005637,50.132989174764,14.9226920820202,21.44,1.64,13.0731707317073
"185","flame",2003.45238186984,4,38.9794168096057,8.87367066895379,52.1469125214405,1.32791377752564e-05,0.00349579279340331,0.00782798959387753,0.0185319993348798,0.0107040097410023,0.000219984786848637,0.0270708638953037,0.00480980784239665,342.320979746765,25.25,34.75,0.25,0,0,0,0,0,0.25,0,0.25,0,0,3,0,25,0,0,4.99882186066116,1.23500216013625,3.89589371011494,0,0,1459.006677,7.5562661924969,27.8108028348911,18.7709004185303,19.966704770783,5.78435335977783,8.1744111577857,20.3055768508522,2.30434874979046,2.78799111891453,33.4882593142259,43.060347982947,12.6617898069562,21.44,1.64,13.0731707317073
"186","flame",1997.49370167473,5,38.2716049382715,9.17086419753109,52.5575308641974,8.51109632596661e-05,0.00399815658503107,0.00728523452533383,0.0178915478127156,0.0106063132873818,0.00116242639584932,0.0268861411742506,0.00374889941739499,333.590849909445,15.75,38.75,0,0,0,0,0,0,1.75,0,0.25,0.5,0,4,0.25,25.75,0,0,5.39339041568837,0,4.80775797497706,0,0,1715.666967,6.2343701346591,29.7113991971456,21.5162163516954,22.901114005603,7.34858486199163,18.7405944854193,22.5317305282863,6.38883381131409,3.49366937413758,57.8592901089096,56.5931940848614,16.7640957831199,21.44,1.64,13.0731707317073
"187","flame",1991.31043479879,6,40.9779316313285,10.2334919948072,48.7885763738643,8.51109632596661e-05,0.00399815658503107,0.00728523452533383,0.0178915478127156,0.0106063132873818,0.00116242639584932,0.0268861411742506,0.00374889941739499,333.590849909445,15.75,38.75,0,0,0,0,0,0,1.75,0,0.25,0.5,0,4,0.25,25.75,0,0,4.6010609082893,0,4.34196062464295,0,0,1981.970946,3.98471753740835,27.0089842821484,19.7391748765023,21.7008192127548,6.05396301796081,3.16017451942793,14.881671752903,2.11310815289883,2.66763373152276,32.2627942529707,47.2025532400159,4.15028905326179,21.44,1.64,13.0731707317073
"188","flame",1984.90294945096,7,37.9536679536679,9.3945173745173,52.6518146718148,2.07111207702222e-05,0.00384451860038128,0.00782199320632401,0.0168688365412876,0.00904684333496358,0.00105067062071706,0.0259617954241373,0.00417705854098113,364.162492559798,17.75,38.5,0,0.75,0,0,0,0,0.25,0.25,0.25,0,0,2.25,0,24.25,0,0,7.10059573438458,0,8.43050571895911,0,0,1812.467394,7.81281932763506,24.1453003201393,20.0093356916492,21.740731237642,5.88124583109752,3.48680997365073,21.1856394623787,3.23231173835867,2.56805007391007,40.1225918113859,62.704408176992,0,21.44,1.64,13.0731707317073
"189","flame",1978.25084530179,8,NA,NA,NA,2.07111207702222e-05,0.00384451860038128,0.00782199320632401,0.0168688365412876,0.00904684333496358,0.00105067062071706,0.0259617954241373,0.00417705854098113,364.162492559798,17.75,38.5,0,0.75,0,0,0,0,0.25,0.25,0.25,0,0,2.25,0,24.25,0,0,3.01117839146819,0,3.07636913699571,0,0,2252.745045,4.48514568828924,22.6780424113671,16.0229037830972,17.5576805965641,5.25384109039675,8.20649528857504,17.2918026303313,4.49783728135833,2.37167611647334,34.3732396340333,36.376254634385,11.9497161646719,21.44,1.64,13.0731707317073
"190","flame",1971.33372202181,9,39.5775209246714,9.78844161020301,50.6340374651256,2.07550626217876e-05,0.00313046196820761,0.00820627062933168,0.0176195517476543,0.00941328111832264,0.0011429667445711,0.0259481879004008,0.00403445237734601,439.794002949975,14,33.75,0,7.5,0,0,0,0,3.75,0,0.25,0,0,4,0,22,0,0,3.01117839146819,0,3.07636913699571,0,0,2252.745045,4.48514568828924,22.6780424113671,16.0229037830972,17.5576805965641,5.25384109039675,8.20649528857504,17.2918026303313,4.49783728135833,2.37167611647334,34.3732396340333,36.376254634385,11.9497161646719,21.44,1.64,13.0731707317073
"191","flame",1964.21855409034,10,37.4244712990936,8.93111782477319,53.6444108761332,2.73679938994642e-05,0.0032099108486738,0.00778759772993289,0.0175310073235353,0.0097434095936024,0.00115697926449572,0.0248207539201026,0.00289548848949833,404.546407528431,18.75,36.5,0.25,9.5,0,0,0,0,2,0.25,0,0.5,0,5.25,0.25,14.75,0,0,4.48529839732318,1.41642798181731,3.16555467276194,0,0,1595.780856,8.88162160984612,28.7090596754524,22.3392329751812,23.0328445043445,7.03563931470207,9.70323518166869,15.6001601374896,2.04006949284604,3.0363692727712,34.4647272311839,53.0442356413862,2.65878768486911,20.04,1.48,13.5405405405405
"192","flame",1956.85981924735,11,37.0384325546346,8.99660889223849,53.9649585531269,1.9496756515057e-05,0.00318802753585079,0.00790546906812046,0.017007197857642,0.00910172878952149,0.00143074115500731,0.0251422847940629,0.00349682148904779,350.915776021791,13.25,32.25,0,10.5,0,0.25,0,0,2,0,0.25,0.5,0,4,0,21.25,0,0,4.48529839732318,1.41642798181731,3.16555467276194,0,0,1595.780856,8.88162160984612,28.7090596754524,22.3392329751812,23.0328445043445,7.03563931470207,9.70323518166869,15.6001601374896,2.04006949284604,3.0363692727712,34.4647272311839,53.0442356413862,2.65878768486911,20.04,1.48,13.5405405405405
"193","flame",1949.36459010076,12,36.8324798829553,8.48383321141204,54.6836869056326,2.28292324147943e-05,0.00341702957044612,0.00779364720980207,0.0164775062888415,0.00868385907903947,0.00103163167348966,0.0245690331014075,0.00362003633621543,431.571195731498,13.25,32.25,0,10.5,0,0.25,0,0,2,0,0.25,0.5,0,4,0,21.25,0,0,7.11737011268669,1.78575423052839,5.59373718040566,0,0,1734.944022,8.80565645562193,25.2703812011741,20.0786959387545,20.3298622892855,7.23241882529148,22.0953807652179,20.4056178881788,8.86047674970237,6.28384556384815,53.2625043411859,58.1886147579067,17.3476759651857,20.04,1.48,13.5405405405405
"194","flame",1941.47256264298,13,37.359223300971,8.83106796116485,53.8097087378641,5.40830063375485e-06,0.00331127447612688,0.00743069717234967,0.0163868349721091,0.00895613779975941,0.00114903160140224,0.0234445711724214,0.00259202182214949,375.088451209362,15.25,36.25,0,20.25,0,0,0,0,4.25,0,0,0,0,2.25,0.25,4.25,0,0,7.11737011268669,1.78575423052839,5.59373718040566,0,0,1734.944022,8.80565645562193,25.2703812011741,20.0786959387545,20.3298622892855,7.23241882529148,22.0953807652179,20.4056178881788,8.86047674970237,6.28384556384815,53.2625043411859,58.1886147579067,17.3476759651857,20.04,1.48,13.5405405405405
"195","flame",1933.19069394611,14,36.9198312236286,8.63544303797516,54.4447257383963,2.54933433591199e-05,0.00338458262856787,0.0077683387316268,0.0163292617717005,0.00856092304007367,0.00106720002360584,0.0221847260432118,0.00137818827597855,432.40836015468,15.25,36.25,0,20.25,0,0,0,0,4.25,0,0,0,0,2.25,0.25,4.25,0,0,4.12325514359702,0,1.92661909366338,0,0,1538.971218,7.97016908333442,28.8777994646814,22.0614549474641,21.8285799669117,5.99035582523938,2.20244940557385,13.257189068128,2.78661136386849,2.66624941572054,28.6431097716323,45.7626873885569,2.80943432966122,20.04,1.48,13.5405405405405
"196","flame",1924.29436940294,15,37.163443306788,8.36473265073989,54.4718240424722,1.4261539039602e-05,0.00275037831652105,0.00710216630507888,0.0147072382218593,0.00760507191678043,0.000736455094922477,0.0208161355784716,0.00260780240612915,419.057739647301,9.5,34.25,0,20.25,0,0.5,0,0,5.25,0,0,0.5,0,4.75,0.25,9.5,0,0,4.12325514359702,0,1.92661909366338,0,0,1538.971218,7.97016908333442,28.8777994646814,22.0614549474641,21.8285799669117,5.99035582523938,2.20244940557385,13.257189068128,2.78661136386849,2.66624941572054,28.6431097716323,45.7626873885569,2.80943432966122,20.21,1.48,13.6554054054054
"197","flame",1914.94977199159,16,37.1554575523704,8.44079382579897,54.4037486218307,8.66469900789843e-06,0.00237348947967096,0.00692997667660554,0.0143843261833444,0.00745434950673888,0.000970698070466873,0.0207695325953567,0.0030323541628666,444.686536371461,7.75,37,0.25,22,0,0,0,0,3.5,0,0,0.25,0,3,0.25,10.5,0,0,2.88667126451963,0,4.01980872668216,0,0,1747.081278,4.7094525997314,18.4787384512088,16.0409319020901,14.9667598940531,5.47578410035125,13.3187162420569,15.4875480743836,4.15299871656369,2.26081894060652,23.9162845828223,30.1739707101797,8.2301134685121,20.21,1.48,13.6554054054054
"198","flame",1904.72633417749,17,37.1164510166357,8.3225878003697,54.5609611829946,8.66469900789843e-06,0.00237348947967096,0.00692997667660554,0.0143843261833444,0.00745434950673888,0.000970698070466873,0.0207695325953567,0.0030323541628666,444.686536371461,7.75,37,0.25,22,0,0,0,0,3.5,0,0,0.25,0,3,0.25,10.5,0,0,2.88667126451963,0,4.01980872668216,0,0,1747.081278,4.7094525997314,18.4787384512088,16.0409319020901,14.9667598940531,5.47578410035125,13.3187162420569,15.4875480743836,4.15299871656369,2.26081894060652,23.9162845828223,30.1739707101797,8.2301134685121,20.21,1.48,13.6554054054054
"199","flame",1894.20058731494,18,37.0938298649143,8.05323110624281,54.8529390288429,1.40401997602325e-05,0.00202809655221328,0.00654502279578063,0.0131336245043656,0.006588601708585,0.000807500044133016,0.0201069193881023,0.00412365808763013,435.643986883114,3.75,36,0,23.25,0,0.25,0,0,9,0,0.25,0.5,0,2.25,0.25,7,0,0,2.5896088569434,0.453733920781601,1.45021494585442,0,0,1519.522335,4.90987606835159,16.8509025175598,15.8940894672468,14.3281479761814,4.64841013340737,5.1993353820184,9.60916820282669,4.31519762412111,2.56579371292053,24.7696659799681,45.2518779680034,1.7678466386902,20.21,1.48,13.6554054054054
"200","flame",1884.12862191225,19,37.3726346433769,6.78558951965101,55.8417758369721,1.40401997602325e-05,0.00202809655221328,0.00654502279578063,0.0131336245043656,0.006588601708585,0.000807500044133016,0.0201069193881023,0.00412365808763013,435.643986883114,3.75,36,0,23.25,0,0.25,0,0,9,0,0.25,0.5,0,2.25,0.25,7,0,0,2.5896088569434,0.453733920781601,1.45021494585442,0,0,1519.522335,4.90987606835159,16.8509025175598,15.8940894672468,14.3281479761814,4.64841013340737,5.1993353820184,9.60916820282669,4.31519762412111,2.56579371292053,24.7696659799681,45.2518779680034,1.7678466386902,20.21,1.48,13.6554054054054
"201","flame",1873.95205150298,20,38.1690660760427,8.0584717607972,53.7724621631601,1.47968077300878e-05,0.00214153188950954,0.00751313398992342,0.0143594924158908,0.00684635842596737,0.000741680407575892,0.021983286977901,0.0047257854571947,345.505897736476,4.5,38.75,0.5,25.75,0,0,0,0,3.75,0,0.25,0.25,0,4,0,6,0,0,2.93554446041394,0,3.30200591297211,0,0,1599.946659,4.61323847372919,18.333899178745,17.4473645425136,14.5714953892447,5.46677856062808,5.19684421457485,9.61453529116925,4.84515118494218,1.98469797648911,25.0696488796753,23.1102821234877,5.4540432051987,20.46,1.48,13.8243243243243
"202","flame",1863.30638333662,21,37.9686931197668,7.7814342919551,54.2498725882781,1.17905539449795e-05,0.00206515447481495,0.00878613896385901,0.0158863099605998,0.00710017099674082,0.000755408678883788,0.0231869542314462,0.00446829056320264,403.705565386301,4.5,38.75,0.5,25.75,0,0,0,0,3.75,0,0.25,0.25,0,4,0,6,0,0,2.93554446041394,0,3.30200591297211,0,0,1599.946659,4.61323847372919,18.333899178745,17.4473645425136,14.5714953892447,5.46677856062808,5.19684421457485,9.61453529116925,4.84515118494218,1.98469797648911,25.0696488796753,23.1102821234877,5.4540432051987,20.46,1.48,13.8243243243243
"203","flame",1852.14266555697,22,38.328313253012,8.04804216867419,53.6236445783138,1.17905539449795e-05,0.00206515447481495,0.00878613896385901,0.0158863099605998,0.00710017099674082,0.000755408678883788,0.0231869542314462,0.00446829056320264,403.705565386301,4.5,38.75,0.5,25.75,0,0,0,0,3.75,0,0.25,0.25,0,4,0,6,0,0,2.27836199391574,0,1.93969330937472,0,0,1636.910046,4.18688120451317,17.2877308517361,18.1511302605891,13.2923942377894,4.17734069357366,4.65126417816216,12.173410296144,3.98323113117568,2.07284283623782,4.06049592243865,40.2965321497825,10.45086696599,20.46,1.48,13.8243243243243
"204","flame",1840.6183390658,23,38.7199434229138,7.71937765205076,53.5606789250354,1.17905539449795e-05,0.00206515447481495,0.00878613896385901,0.0158863099605998,0.00710017099674082,0.000755408678883788,0.0231869542314462,0.00446829056320264,403.705565386301,4.5,38.75,0.5,25.75,0,0,0,0,3.75,0,0.25,0.25,0,4,0,6,0,0,2.27836199391574,0,1.93969330937472,0,0,1636.910046,4.18688120451317,17.2877308517361,18.1511302605891,13.2923942377894,4.17734069357366,4.65126417816216,12.173410296144,3.98323113117568,2.07284283623782,4.06049592243865,40.2965321497825,10.45086696599,20.46,1.48,13.8243243243243
"205","flame",1828.70890443795,24,38.6938467346169,7.89762174405426,53.4085315213289,1.17905539449795e-05,0.00206515447481495,0.00878613896385901,0.0158863099605998,0.00710017099674082,0.000755408678883788,0.0231869542314462,0.00446829056320264,403.705565386301,4.5,38.75,0.5,25.75,0,0,0,0,3.75,0,0.25,0.25,0,4,0,6,0,0,2.27836199391574,0,1.93969330937472,0,0,1636.910046,4.18688120451317,17.2877308517361,18.1511302605891,13.2923942377894,4.17734069357366,4.65126417816216,12.173410296144,3.98323113117568,2.07284283623782,4.06049592243865,40.2965321497825,10.45086696599,20.46,1.48,13.8243243243243
"206","flame",1816.43147880735,25,37.9733141002526,8.11849981968987,53.9081860800575,1.17905539449795e-05,0.00206515447481495,0.00878613896385901,0.0158863099605998,0.00710017099674082,0.000755408678883788,0.0231869542314462,0.00446829056320264,403.705565386301,4.5,38.75,0.5,25.75,0,0,0,0,3.75,0,0.25,0.25,0,4,0,6,0,0,2.27836199391574,0,1.93969330937472,0,0,1636.910046,4.18688120451317,17.2877308517361,18.1511302605891,13.2923942377894,4.17734069357366,4.65126417816216,12.173410296144,3.98323113117568,2.07284283623782,4.06049592243865,40.2965321497825,10.45086696599,20.46,1.48,13.8243243243243
"207","flame",1803.79358339903,26,38.3551931939029,7.98036157390998,53.6644452321871,1.17905539449795e-05,0.00206515447481495,0.00878613896385901,0.0158863099605998,0.00710017099674082,0.000755408678883788,0.0231869542314462,0.00446829056320264,403.705565386301,4.5,38.75,0.5,25.75,0,0,0,0,3.75,0,0.25,0.25,0,4,0,6,0,0,2.27836199391574,0,1.93969330937472,0,0,1636.910046,4.18688120451317,17.2877308517361,18.1511302605891,13.2923942377894,4.17734069357366,4.65126417816216,12.173410296144,3.98323113117568,2.07284283623782,4.06049592243865,40.2965321497825,10.45086696599,28.8,2.05,14.0487804878049
"208","smoke",2018.72446718069,2,44.9449449449452,7.9669669669666,47.0880880880882,1.27644634546522e-05,0.00404975036478408,0.00114867517026194,0.00710058706210528,0.00595191189184334,0.000694975915299643,0.0202376361715133,0.00837955836586967,144.25406671689,7.25,28.75,0.75,0,14,0.5,0,0,0,0.25,0.25,0.75,9.25,25.5,0,2,7.22417442032076,0,17.7832385264349,0,10.6735273782885,0,0,2858.766723,3.80880220247476,19.7463803406452,12.1582619204229,17.7964818100833,5.4180935573713,11.8737353635119,39.717230099553,5.27597995912212,2.96898223728735,26.8977473047378,22.12764705167,9.44946053042955,23.53,2.41,9.76348547717842
"209","smoke",2013.49635476518,3,43.6772692009305,8.46795965865076,47.8547711404187,1.27644634546522e-05,0.00404975036478408,0.00114867517026194,0.00710058706210528,0.00595191189184334,0.000694975915299643,0.0202376361715133,0.00837955836586967,144.25406671689,5.25,30.75,0,0.5,12.5,0.5,0,0,0,0.75,0,1.5,11.5,27.75,0,1.25,0,0.514753026551125,10.9610660376114,0,4.11897552291863,0,0,1852.491573,4.79386822424403,21.0905157799486,13.8912872317236,21.2053281207341,6.206964853321,6.50133035408901,30.5742100229674,7.8372022572446,3.54498394045041,26.4592525924642,42.5429790687453,13.371578913355,23.53,2.41,9.76348547717842
"210","smoke",2008.22811257927,4,43.3462532299745,8.07945736434048,48.574289405685,1.73086935139836e-05,0.0020453402760665,0.00115015398778386,0.00729567369063132,0.00614551970284746,0.000717951042812647,0.0188761020840329,0.00879982838100849,231.667624600588,5.75,29.75,0.5,0.5,11.5,0,0,0,0,0.5,0.25,1,11.75,28,0,1.75,0,0.515331880372146,9.83138613321451,1.71589915028729,4.06751348380887,0,0,1575.783,5.78241175465548,21.9397213455829,15.3499363231141,23.0053315773174,6.8302556346661,11.0587081796201,32.6633446376358,9.6871560110005,2.87697479544286,30.2708747676134,32.3669457557588,0.757810943348334,23.53,2.41,9.76348547717842
"211","smoke",2002.91243063353,5,42.7289048473967,8.02908438061106,49.2420107719923,1.73086935139836e-05,0.0020453402760665,0.00115015398778386,0.00729567369063132,0.00614551970284746,0.000717951042812647,0.0188761020840329,0.00879982838100849,231.667624600588,5.5,29.75,0.5,0,9.75,0,0,0,0,0.5,0.25,1.75,13.75,30,0,1,0,0,8.63251198567944,0,3.56000096371058,0,0,1712.800962,7.50353592793872,17.0446714510975,12.0742551609695,20.6689163143461,5.94161821497757,6.34971879513164,25.2991333094076,9.16376080525671,3.65593789964435,38.623819654159,44.3837253753987,14.0726223257672,23.53,2.41,9.76348547717842
"212","smoke",1997.56344814645,6,41.9258373205741,8.43229665071737,49.6418660287085,7.7940243065403e-06,0.00124165290575348,0.00111648980360953,0.00657449891415379,0.00545800911054425,0.000787442714438264,0.0149630461428494,0.00635165758419738,208.305253342308,5.25,30.5,0.25,0,8,0.25,0,0,0,1,0.25,0.75,14.5,30.75,0,0.75,0,0,6.26252500785363,0,2.32832833146583,0,0,1388.965536,4.76094062892048,14.1661443167731,10.7007676956824,17.859041861018,5.0639155081323,4.2419792114586,26.2950120479114,8.27832383834604,2.11273896771498,28.8710859801754,30.515285245439,8.0301615121305,23.53,2.41,9.76348547717842
